,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
18,1.0,0.75,0.75,0.7149999737739563,0.2199999988079071,0.86,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,6,"[[0.07618504530449025, 0.1298258768911289, 0.901693422964096], [-0.3923664157767824]]",0.8799999952316284,2.887
19,1.0,0.75,0.75,0.18000000715255737,0.17499999701976776,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,6,"[[0.07618504530449025, 0.1298258768911289, 0.901693422964096], [-0.3923664157767824]]",0.5640000104904175,2.3609999999999998
20,1.0,0.75,0.75,0.7400000095367432,0.10000000149011612,0.965,0.77,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.14622584171744615, 0.024532071739046993, 0.940552535412791], [-0.4985741088464822]]",0.9620000123977661,1.9594999999999998
21,1.0,0.75,0.75,0.23999999463558197,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.14622584171744615, 0.024532071739046993, 0.940552535412791], [-0.4985741088464822]]",0.825999915599823,2.1534999999999997
22,1.0,0.75,0.75,0.1850000023841858,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.14622584171744615, 0.024532071739046993, 0.940552535412791], [-0.4985741088464822]]",0.8390000462532043,2.2435
23,1.0,0.75,0.75,0.6949999928474426,0.12999999523162842,0.81,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.14622584171744615, 0.024532071739046993, 0.940552535412791], [-0.4985741088464822]]",0.7940000295639038,2.5815
24,1.0,0.75,0.75,0.10999999940395355,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.14622584171744615, 0.024532071739046993, 0.940552535412791], [-0.4985741088464822]]",0.8190000653266907,2.384
25,1.0,0.75,0.75,0.7350000143051147,0.1550000011920929,0.94,0.775,"[1.0, 1.0]",300.0,0.5,individualized,improvement,8,"[[0.19485561983852487, 0.1328234006008696, 0.8613826695797899], [-0.41575417532408704]]",0.9430000185966492,2.1165
26,1.0,0.75,0.75,0.25,0.14499999582767487,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,8,"[[0.19485561983852487, 0.1328234006008696, 0.8613826695797899], [-0.41575417532408704]]",0.6139999628067017,2.4895
27,1.0,0.75,0.75,0.17499999701976776,0.1550000011920929,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,8,"[[0.19485561983852487, 0.1328234006008696, 0.8613826695797899], [-0.41575417532408704]]",0.5859999656677246,2.6565
28,1.0,0.75,0.75,0.7400000095367432,0.20499999821186066,0.89,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,8,"[[0.19485561983852487, 0.1328234006008696, 0.8613826695797899], [-0.41575417532408704]]",0.8770000338554382,2.7230000000000003
29,1.0,0.75,0.75,0.17499999701976776,0.17000000178813934,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,8,"[[0.19485561983852487, 0.1328234006008696, 0.8613826695797899], [-0.41575417532408704]]",0.5689999461174011,2.562
30,1.0,0.75,0.75,0.8100000023841858,0.2199999988079071,0.96,0.83,"[1.0, 1.0]",300.0,0.5,individualized,improvement,4,"[[0.10855411979835282, 0.06920137924317964, 0.932711123088225], [-0.5034368146714501]]",0.9640000462532043,1.9565000000000001
31,1.0,0.75,0.75,0.30000001192092896,0.20999999344348907,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,4,"[[0.10855411979835282, 0.06920137924317964, 0.932711123088225], [-0.5034368146714501]]",0.7170000076293945,2.23
32,1.0,0.75,0.75,0.19499999284744263,0.1850000023841858,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,4,"[[0.10855411979835282, 0.06920137924317964, 0.932711123088225], [-0.5034368146714501]]",0.6489999890327454,2.513
33,1.0,0.75,0.75,0.7149999737739563,0.20000000298023224,0.81,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,4,"[[0.10855411979835282, 0.06920137924317964, 0.932711123088225], [-0.5034368146714501]]",0.8289999961853027,2.6825
34,1.0,0.75,0.75,0.23999999463558197,0.23000000417232513,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,4,"[[0.10855411979835282, 0.06920137924317964, 0.932711123088225], [-0.5034368146714501]]",0.6420000195503235,2.282
35,1.0,0.75,0.75,0.7400000095367432,0.17000000178813934,0.965,0.81,"[1.0, 1.0]",300.0,0.5,individualized,improvement,3,"[[0.2083541238499381, 0.011401896285678918, 0.9559972104556081], [-0.5409689051329855]]",0.968999981880188,1.967
36,1.0,0.75,0.75,0.23499999940395355,0.19499999284744263,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,3,"[[0.2083541238499381, 0.011401896285678918, 0.9559972104556081], [-0.5409689051329855]]",0.781000018119812,2.2689999999999997
37,1.0,0.75,0.75,0.1899999976158142,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,3,"[[0.2083541238499381, 0.011401896285678918, 0.9559972104556081], [-0.5409689051329855]]",0.7329999804496765,2.4185
38,1.0,0.75,0.75,0.6600000262260437,0.14499999582767487,0.87,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,3,"[[0.2083541238499381, 0.011401896285678918, 0.9559972104556081], [-0.5409689051329855]]",0.8680000305175781,2.7745000000000006
39,1.0,0.75,0.75,0.22499999403953552,0.20999999344348907,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,3,"[[0.2083541238499381, 0.011401896285678918, 0.9559972104556081], [-0.5409689051329855]]",0.7269999980926514,2.3535
40,1.0,0.75,0.75,0.7549999952316284,0.2150000035762787,0.94,0.78,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.16962676050407755, 0.14392472523445385, 0.937930770094655], [-0.46169374929521906]]",0.9310000538825989,2.189
41,1.0,0.75,0.75,0.22499999403953552,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.16962676050407755, 0.14392472523445385, 0.937930770094655], [-0.46169374929521906]]",0.7800000309944153,2.4730000000000003
42,1.0,0.75,0.75,0.1899999976158142,0.1850000023841858,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.16962676050407755, 0.14392472523445385, 0.937930770094655], [-0.46169374929521906]]",0.775999903678894,2.6845
43,1.0,0.75,0.75,0.7450000047683716,0.16500000655651093,0.86,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.16962676050407755, 0.14392472523445385, 0.937930770094655], [-0.46169374929521906]]",0.8389999270439148,2.799
44,1.0,0.75,0.75,0.18000000715255737,0.14499999582767487,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.16962676050407755, 0.14392472523445385, 0.937930770094655], [-0.46169374929521906]]",0.7610000371932983,2.6525
45,1.0,0.75,0.75,0.8299999833106995,0.1599999964237213,0.95,0.84,"[1.0, 1.0]",300.0,0.5,individualized,improvement,5,"[[-0.09227691474187301, -0.044350204729488266, 1.1365468252276711], [-0.5018487133642149]]",0.9479999542236328,2.099
46,1.0,0.75,0.75,0.2800000011920929,0.20999999344348907,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,5,"[[-0.09227691474187301, -0.044350204729488266, 1.1365468252276711], [-0.5018487133642149]]",0.9079999923706055,2.0084999999999997
47,1.0,0.75,0.75,0.16500000655651093,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,5,"[[-0.09227691474187301, -0.044350204729488266, 1.1365468252276711], [-0.5018487133642149]]",0.8930000066757202,2.258
48,1.0,0.75,0.75,0.75,0.15000000596046448,0.85,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,5,"[[-0.09227691474187301, -0.044350204729488266, 1.1365468252276711], [-0.5018487133642149]]",0.8569999933242798,2.7755000000000005
49,1.0,0.75,0.75,0.17499999701976776,0.17499999701976776,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,5,"[[-0.09227691474187301, -0.044350204729488266, 1.1365468252276711], [-0.5018487133642149]]",0.8960000276565552,1.997
