,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
11,1.0,0.95,0.95,0.47999998927116394,0.07999999821186066,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,7,"[[0.8308607438744686, 0.8902179873771973, 1.1082338043805946], [0.02216930338216574]]",0.6369999647140503,2.823
12,1.0,0.95,0.95,0.45500001311302185,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,7,"[[0.8308607438744686, 0.8902179873771973, 1.1082338043805946], [0.02216930338216574]]",0.46299999952316284,3.4164999999999996
13,1.0,0.95,0.95,0.9549999833106995,0.05000000074505806,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,7,"[[0.8308607438744686, 0.8902179873771973, 1.1082338043805946], [0.02216930338216574]]",0.9970000386238098,6.574999999999999
14,1.0,0.95,0.95,0.41999998688697815,0.09000000357627869,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,7,"[[0.8308607438744686, 0.8902179873771973, 1.1082338043805946], [0.02216930338216574]]",0.45900002121925354,3.6485000000000003
15,1.0,0.95,0.95,0.9649999737739563,0.07999999821186066,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,6,"[[1.0716785458335782, 0.803645416285798, 1.0293469652860427], [-0.0525626299911553]]",0.9979999661445618,3.9410000000000003
16,1.0,0.95,0.95,0.5299999713897705,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,6,"[[1.0716785458335782, 0.803645416285798, 1.0293469652860427], [-0.0525626299911553]]",0.715999960899353,2.5695000000000006
17,1.0,0.95,0.95,0.4399999976158142,0.09000000357627869,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,6,"[[1.0716785458335782, 0.803645416285798, 1.0293469652860427], [-0.0525626299911553]]",0.6319999694824219,3.3495
18,1.0,0.95,0.95,0.9399999976158142,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,6,"[[1.0716785458335782, 0.803645416285798, 1.0293469652860427], [-0.0525626299911553]]",0.9899999499320984,6.548000000000001
19,1.0,0.95,0.95,0.5,0.08500000089406967,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,6,"[[1.0716785458335782, 0.803645416285798, 1.0293469652860427], [-0.0525626299911553]]",0.6739999651908875,3.4685
20,1.0,0.95,0.95,0.9200000166893005,0.11500000208616257,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.9394552459615253, 1.130309084846337, 0.9519069138527746], [-0.0043133015799557755]]",0.9970000386238098,3.9879999999999995
21,1.0,0.95,0.95,0.5299999713897705,0.11500000208616257,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.9394552459615253, 1.130309084846337, 0.9519069138527746], [-0.0043133015799557755]]",0.8190000653266907,2.4275
22,1.0,0.95,0.95,0.5199999809265137,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.9394552459615253, 1.130309084846337, 0.9519069138527746], [-0.0043133015799557755]]",0.6780000329017639,3.4444999999999997
23,1.0,0.95,0.95,0.949999988079071,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.9394552459615253, 1.130309084846337, 0.9519069138527746], [-0.0043133015799557755]]",0.9919999837875366,6.433
24,1.0,0.95,0.95,0.5350000262260437,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.9394552459615253, 1.130309084846337, 0.9519069138527746], [-0.0043133015799557755]]",0.6869999766349792,3.575
25,1.0,0.95,0.95,0.9800000190734863,0.12999999523162842,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,8,"[[1.5665802971922855, 1.6126264372133596, 0.4620013199199139], [-0.056962464841942395]]",0.9559999704360962,3.8775
26,1.0,0.95,0.95,0.5699999928474426,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,8,"[[1.5665802971922855, 1.6126264372133596, 0.4620013199199139], [-0.056962464841942395]]",0.8090000152587891,1.775
27,1.0,0.95,0.95,0.4650000035762787,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,8,"[[1.5665802971922855, 1.6126264372133596, 0.4620013199199139], [-0.056962464841942395]]",0.9670000076293945,2.5545
28,1.0,0.95,0.95,0.949999988079071,0.13500000536441803,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,8,"[[1.5665802971922855, 1.6126264372133596, 0.4620013199199139], [-0.056962464841942395]]",0.9380000233650208,6.5120000000000005
29,1.0,0.95,0.95,0.49000000953674316,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,8,"[[1.5665802971922855, 1.6126264372133596, 0.4620013199199139], [-0.056962464841942395]]",0.965999960899353,2.611
30,1.0,0.95,0.95,0.9399999976158142,0.10499999672174454,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,4,"[[1.355840830075794, 1.2322041052984773, 0.7476961899957122], [-0.028216112369115552]]",0.9869999885559082,3.8135000000000003
31,1.0,0.95,0.95,0.5299999713897705,0.12999999523162842,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,4,"[[1.355840830075794, 1.2322041052984773, 0.7476961899957122], [-0.028216112369115552]]",0.8659999966621399,1.8149999999999997
32,1.0,0.95,0.95,0.5099999904632568,0.13500000536441803,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,4,"[[1.355840830075794, 1.2322041052984773, 0.7476961899957122], [-0.028216112369115552]]",0.9529999494552612,2.795
33,1.0,0.95,0.95,0.9350000023841858,0.17000000178813934,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,4,"[[1.355840830075794, 1.2322041052984773, 0.7476961899957122], [-0.028216112369115552]]",0.9230000376701355,6.2525
34,1.0,0.95,0.95,0.4749999940395355,0.13500000536441803,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,4,"[[1.355840830075794, 1.2322041052984773, 0.7476961899957122], [-0.028216112369115552]]",0.9409999847412109,3.09
35,1.0,0.95,0.95,0.9350000023841858,0.11999999731779099,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,3,"[[0.6404130938802592, 0.8509102523650914, 1.2746887334302586], [0.0851813621851984]]",0.9969999194145203,3.4589999999999996
36,1.0,0.95,0.95,0.4449999928474426,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,3,"[[0.6404130938802592, 0.8509102523650914, 1.2746887334302586], [0.0851813621851984]]",0.8449999690055847,2.2270000000000003
37,1.0,0.95,0.95,0.3799999952316284,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,3,"[[0.6404130938802592, 0.8509102523650914, 1.2746887334302586], [0.0851813621851984]]",0.7879999876022339,3.1605000000000003
38,1.0,0.95,0.95,0.9599999785423279,0.09000000357627869,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,3,"[[0.6404130938802592, 0.8509102523650914, 1.2746887334302586], [0.0851813621851984]]",0.9939999580383301,6.5335
39,1.0,0.95,0.95,0.4099999964237213,0.0949999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,3,"[[0.6404130938802592, 0.8509102523650914, 1.2746887334302586], [0.0851813621851984]]",0.7890000343322754,2.9270000000000005
40,1.0,0.95,0.95,0.9649999737739563,0.16500000655651093,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.9605532047635643, 0.8958329827234826, 1.1286094763307635], [-0.14799123746922402]]",0.9989999532699585,3.7355
41,1.0,0.95,0.95,0.5649999976158142,0.0949999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.9605532047635643, 0.8958329827234826, 1.1286094763307635], [-0.14799123746922402]]",0.6399999856948853,2.3955
42,1.0,0.95,0.95,0.5600000023841858,0.14499999582767487,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.9605532047635643, 0.8958329827234826, 1.1286094763307635], [-0.14799123746922402]]",0.5080000162124634,3.571
43,1.0,0.95,0.95,0.9599999785423279,0.10499999672174454,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.9605532047635643, 0.8958329827234826, 1.1286094763307635], [-0.14799123746922402]]",0.9989999532699585,6.286000000000001
44,1.0,0.95,0.95,0.4950000047683716,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.9605532047635643, 0.8958329827234826, 1.1286094763307635], [-0.14799123746922402]]",0.4780000150203705,3.239
45,1.0,0.95,0.95,0.9399999976158142,0.10499999672174454,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,5,"[[0.8418391887021954, 0.6958814644282454, 1.096887255652265], [-0.034200937575762605]]",0.9779999852180481,4.3805
46,1.0,0.95,0.95,0.5299999713897705,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,5,"[[0.8418391887021954, 0.6958814644282454, 1.096887255652265], [-0.034200937575762605]]",0.5550000071525574,2.5675
47,1.0,0.95,0.95,0.4749999940395355,0.10499999672174454,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,5,"[[0.8418391887021954, 0.6958814644282454, 1.096887255652265], [-0.034200937575762605]]",0.4690000116825104,3.3220000000000005
48,1.0,0.95,0.95,0.9449999928474426,0.07999999821186066,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,5,"[[0.8418391887021954, 0.6958814644282454, 1.096887255652265], [-0.034200937575762605]]",0.9710000157356262,6.7075
49,1.0,0.95,0.95,0.4300000071525574,0.08500000089406967,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,5,"[[0.8418391887021954, 0.6958814644282454, 1.096887255652265], [-0.034200937575762605]]",0.4780000150203705,3.5555000000000003
