,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
16,1.0,0.95,0.95,0.03500000014901161,0.029999999329447746,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,6,,0.6259999871253967,0.634
17,1.0,0.95,0.95,0.05000000074505806,0.03500000014901161,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,6,,0.6420000195503235,0.6315
18,0.97,0.95,0.95,0.9020618796348572,0.015463917516171932,0.8917525773195877,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,6,,0.8969072103500366,1.8257731958762888
19,1.0,0.95,0.95,0.06499999761581421,0.05000000074505806,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,6,,0.628000020980835,0.6555
20,0.99,0.95,0.95,0.9444444179534912,0.0,0.9444444444444444,0.9444444444444444,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.9343434572219849,2.040909090909091
21,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.49799999594688416,0.605
22,1.0,0.95,0.95,0.014999999664723873,0.004999999888241291,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,1,,0.4869999885559082,0.6064999999999999
23,1.0,0.95,0.95,0.9300000071525574,0.0,0.935,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.9169999957084656,1.7080000000000002
24,1.0,0.95,0.95,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.4959999918937683,0.547
25,1.0,0.95,0.95,0.9649999737739563,0.0,0.965,0.965,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,8,,0.956000030040741,2.009
26,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,8,,0.6899999976158142,0.5625
27,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,8,,0.6880000233650208,0.5545
28,1.0,0.95,0.95,0.9399999976158142,0.0,0.94,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,8,,0.9319999814033508,1.761
29,1.0,0.95,0.95,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,8,,0.6840000152587891,0.5655
30,1.0,0.95,0.95,0.9750000238418579,0.0,0.975,0.975,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,4,,0.965999960899353,1.9789999999999999
31,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,4,,0.7760000228881836,0.5705
32,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,4,,0.7820000052452087,0.5530000000000002
33,0.99,0.95,0.95,0.8888888955116272,0.0,0.8888888888888888,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,4,,0.8828283548355103,1.7606060606060607
34,1.0,0.95,0.95,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,4,,0.7890000343322754,0.581
35,1.0,0.95,0.95,0.9649999737739563,0.009999999776482582,0.965,0.965,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,3,,0.9559999704360962,1.9880000000000002
36,1.0,0.95,0.95,0.06499999761581421,0.019999999552965164,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,3,,0.7510000467300415,0.7065
37,1.0,0.95,0.95,0.05000000074505806,0.014999999664723873,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,3,,0.7409999966621399,0.728
38,1.0,0.95,0.95,0.8849999904632568,0.009999999776482582,0.885,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,3,,0.8669999837875366,1.7480000000000002
39,1.0,0.95,0.95,0.054999999701976776,0.02500000037252903,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,3,,0.7350000143051147,0.735
40,1.0,0.95,0.95,0.9399999976158142,0.0,0.94,0.94,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.9310000538825989,2.014
41,1.0,0.95,0.95,0.009999999776482582,0.004999999888241291,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,0.3720000088214874,0.5875
42,1.0,0.95,0.95,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,2,,0.3449999988079071,0.5795
43,1.0,0.95,0.95,0.8700000047683716,0.0,0.87,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.8610000610351562,1.6955
44,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.3330000042915344,0.599
45,0.96,0.95,0.95,0.96875,0.1145833358168602,0.8177083333333334,0.96875,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,5,,0.96875,1.940625
46,1.0,0.95,0.95,0.19499999284744263,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,5,,0.2199999988079071,1.02
47,1.0,0.95,0.95,0.20000000298023224,0.1550000011920929,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,5,,0.23199999332427979,1.0175
48,0.96,0.95,0.95,0.8854166865348816,0.0833333358168602,0.7864583333333334,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,5,,0.8854166865348816,1.6541666666666668
49,1.0,0.95,0.95,0.20499999821186066,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,5,,0.2150000035762787,1.027
