,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
18,1.0,0.85,0.85,0.8299999833106995,0.17499999701976776,0.945,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,6,"[[0.014368964040119545, -0.026506265598751817, 1.0552150378732679], [-0.6060859414633307]]",0.9380000233650208,3.2379999999999995
19,1.0,0.85,0.85,0.20000000298023224,0.19499999284744263,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,6,"[[0.014368964040119545, -0.026506265598751817, 1.0552150378732679], [-0.6060859414633307]]",0.7339999675750732,2.252
20,1.0,0.85,0.85,0.8550000190734863,0.1899999976158142,0.985,0.905,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[-0.004976283999361552, 0.05471463049214348, 1.0150790904463687], [-0.4905585715688876]]",0.9819999933242798,2.565
21,1.0,0.85,0.85,0.2199999988079071,0.14000000059604645,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[-0.004976283999361552, 0.05471463049214348, 1.0150790904463687], [-0.4905585715688876]]",0.6820000410079956,2.1175
22,1.0,0.85,0.85,0.1550000011920929,0.1599999964237213,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[-0.004976283999361552, 0.05471463049214348, 1.0150790904463687], [-0.4905585715688876]]",0.6859999895095825,2.3245
23,1.0,0.85,0.85,0.8050000071525574,0.20000000298023224,0.96,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.004976283999361552, 0.05471463049214348, 1.0150790904463687], [-0.4905585715688876]]",0.9289999008178711,3.2294999999999994
24,1.0,0.85,0.85,0.125,0.11999999731779099,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[-0.004976283999361552, 0.05471463049214348, 1.0150790904463687], [-0.4905585715688876]]",0.7150000333786011,2.3235
25,1.0,0.85,0.85,0.875,0.1599999964237213,0.98,0.93,"[1.0, 1.0]",300.0,0.5,individualized,improvement,8,"[[-0.1446739460408269, -0.09947975622808622, 1.047796726321091], [-0.571509745061511]]",0.9810000658035278,2.544
26,1.0,0.85,0.85,0.22499999403953552,0.17000000178813934,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,8,"[[-0.1446739460408269, -0.09947975622808622, 1.047796726321091], [-0.571509745061511]]",0.7139999866485596,2.25
27,1.0,0.85,0.85,0.14499999582767487,0.15000000596046448,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,8,"[[-0.1446739460408269, -0.09947975622808622, 1.047796726321091], [-0.571509745061511]]",0.6890000104904175,2.1385
28,1.0,0.85,0.85,0.8100000023841858,0.14499999582767487,0.915,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,8,"[[-0.1446739460408269, -0.09947975622808622, 1.047796726321091], [-0.571509745061511]]",0.9129999876022339,3.2770000000000006
29,1.0,0.85,0.85,0.15000000596046448,0.1550000011920929,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,8,"[[-0.1446739460408269, -0.09947975622808622, 1.047796726321091], [-0.571509745061511]]",0.699999988079071,2.1845
30,1.0,0.85,0.85,0.8600000143051147,0.17499999701976776,0.98,0.895,"[1.0, 1.0]",300.0,0.5,individualized,improvement,4,"[[-0.013112186708437976, 0.028960219527576315, 1.0514272780902318], [-0.5859096298229097]]",0.9780000448226929,2.4810000000000003
31,1.0,0.85,0.85,0.20499999821186066,0.14000000059604645,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,4,"[[-0.013112186708437976, 0.028960219527576315, 1.0514272780902318], [-0.5859096298229097]]",0.5649999976158142,2.3915
32,1.0,0.85,0.85,0.15000000596046448,0.14499999582767487,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,4,"[[-0.013112186708437976, 0.028960219527576315, 1.0514272780902318], [-0.5859096298229097]]",0.5320000052452087,2.59
33,1.0,0.85,0.85,0.7749999761581421,0.17000000178813934,0.955,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,4,"[[-0.013112186708437976, 0.028960219527576315, 1.0514272780902318], [-0.5859096298229097]]",0.9389999508857727,3.2479999999999993
34,1.0,0.85,0.85,0.18000000715255737,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,4,"[[-0.013112186708437976, 0.028960219527576315, 1.0514272780902318], [-0.5859096298229097]]",0.5210000276565552,2.3075
35,1.0,0.85,0.85,0.8999999761581421,0.1550000011920929,0.99,0.9,"[1.0, 1.0]",300.0,0.5,individualized,improvement,3,"[[-0.0690123780707009, 0.07724125580122712, 1.0253317311190668], [-0.4368810009819593]]",0.9880000352859497,2.476
36,1.0,0.85,0.85,0.23999999463558197,0.17499999701976776,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,3,"[[-0.0690123780707009, 0.07724125580122712, 1.0253317311190668], [-0.4368810009819593]]",0.7359999418258667,2.227
37,1.0,0.85,0.85,0.14000000059604645,0.14499999582767487,0.985,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,3,"[[-0.0690123780707009, 0.07724125580122712, 1.0253317311190668], [-0.4368810009819593]]",0.7139999866485596,2.4395
38,1.0,0.85,0.85,0.8050000071525574,0.14000000059604645,0.955,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,3,"[[-0.0690123780707009, 0.07724125580122712, 1.0253317311190668], [-0.4368810009819593]]",0.9569999575614929,3.4445000000000006
39,1.0,0.85,0.85,0.1850000023841858,0.1850000023841858,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,3,"[[-0.0690123780707009, 0.07724125580122712, 1.0253317311190668], [-0.4368810009819593]]",0.7020000219345093,2.488
40,1.0,0.85,0.85,0.8550000190734863,0.1550000011920929,0.99,0.925,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.04738226212186633, 0.03784754112296469, 0.9767259949852432], [-0.42321192811968206]]",0.9860000610351562,2.583
41,1.0,0.85,0.85,0.2800000011920929,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.04738226212186633, 0.03784754112296469, 0.9767259949852432], [-0.42321192811968206]]",0.6240000128746033,2.2710000000000004
42,1.0,0.85,0.85,0.17499999701976776,0.17499999701976776,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.04738226212186633, 0.03784754112296469, 0.9767259949852432], [-0.42321192811968206]]",0.5830000638961792,2.3105
43,1.0,0.85,0.85,0.8100000023841858,0.1899999976158142,0.965,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.04738226212186633, 0.03784754112296469, 0.9767259949852432], [-0.42321192811968206]]",0.9690000414848328,3.3745
44,1.0,0.85,0.85,0.16500000655651093,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.04738226212186633, 0.03784754112296469, 0.9767259949852432], [-0.42321192811968206]]",0.5519999861717224,2.369
45,1.0,0.85,0.85,0.8299999833106995,0.17499999701976776,0.98,0.855,"[1.0, 1.0]",300.0,0.5,individualized,improvement,5,"[[-0.06278435129424795, 0.12802635025576634, 0.9237696691765626], [-0.4011380750699461]]",0.9819999933242798,2.2415000000000003
46,1.0,0.85,0.85,0.25,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,5,"[[-0.06278435129424795, 0.12802635025576634, 0.9237696691765626], [-0.4011380750699461]]",0.6620000004768372,2.177
47,1.0,0.85,0.85,0.15000000596046448,0.15000000596046448,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,5,"[[-0.06278435129424795, 0.12802635025576634, 0.9237696691765626], [-0.4011380750699461]]",0.590999960899353,2.3125
48,1.0,0.85,0.85,0.8600000143051147,0.17000000178813934,0.96,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,5,"[[-0.06278435129424795, 0.12802635025576634, 0.9237696691765626], [-0.4011380750699461]]",0.9580000042915344,3.4355
49,1.0,0.85,0.85,0.1550000011920929,0.15000000596046448,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,5,"[[-0.06278435129424795, 0.12802635025576634, 0.9237696691765626], [-0.4011380750699461]]",0.593999981880188,2.436
