,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
20,1.0,0.85,0.85,0.91,0.0,0.905,0.91,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.897,9.6
21,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.409,0.10702149999999999
22,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,0.40599999999999997,0.103201
23,1.0,0.85,0.85,0.905,0.0,0.9,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.897,9.575
24,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.413,0.10551199999999998
25,1.0,0.85,0.85,0.92,0.0,0.92,0.92,"[5.0, 5.0]",300.0,0.5,individualized,improvement,8,,0.9189999999999999,10.1
26,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,8,,0.781,0.6699525
27,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,8,,0.792,0.6966695
28,1.0,0.85,0.85,0.945,0.0,0.945,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,8,,0.944,9.675
29,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,8,,0.7689999999999999,0.6869190000000001
30,0.995,0.85,0.85,0.9698492462311558,0.005025125628140704,0.9698492462311558,0.9698492462311558,"[5.0, 5.0]",300.0,0.5,individualized,improvement,4,,0.9427135678391961,9.698492462311558
31,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,4,,0.662,0.3548035
32,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,4,,0.6549999999999999,0.357333
33,1.0,0.85,0.85,0.94,0.005,0.94,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,4,,0.924,9.925
34,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,4,,0.671,0.351836
35,0.995,0.85,0.85,0.9246231155778895,0.0,0.9246231155778895,0.9246231155778895,"[5.0, 5.0]",300.0,0.5,individualized,improvement,3,,0.9246231155778893,9.522613065326633
36,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,3,,0.959,0.6569290000000001
37,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,3,,0.9349999999999999,0.574496
38,1.0,0.85,0.85,0.95,0.0,0.92,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,3,,0.9480000000000001,9.725
39,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,3,,0.9339999999999999,0.6027435000000001
40,1.0,0.85,0.85,0.975,0.0,0.98,0.975,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,,0.966,10.075
41,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,,0.7549999999999999,0.7023315000000001
42,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,,0.7329999999999999,0.6942635000000001
43,1.0,0.85,0.85,0.94,0.0,0.945,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,,0.9219999999999999,9.875
44,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,,0.7379999999999999,0.7067180000000001
45,0.985,0.85,0.85,0.9238578680203046,0.0,0.8984771573604061,0.9238578680203046,"[5.0, 5.0]",300.0,0.5,individualized,improvement,5,,0.9116751269035532,9.619289340101522
46,1.0,0.85,0.85,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,5,,0.526,0.17538900000000002
47,1.0,0.85,0.85,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,5,,0.49099999999999994,0.161505
48,0.995,0.85,0.85,0.9346733668341709,0.0,0.914572864321608,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,5,,0.9226130653266331,9.49748743718593
49,1.0,0.85,0.85,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,5,,0.509,0.150925
