,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
13,1.0,0.75,0.75,0.935,0.005,0.91,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,7,,0.8630000000000001,9.55
14,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,7,,0.663,0.105328
15,1.0,0.75,0.75,0.925,0.0,0.925,0.925,"[5.0, 5.0]",300.0,0.5,individualized,improvement,6,,0.9199999999999999,9.9
16,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,6,,0.9630000000000001,0.6742615000000001
17,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,6,,0.9390000000000001,0.683058
18,1.0,0.75,0.75,0.93,0.0,0.93,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,6,,0.9259999999999999,9.95
19,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,6,,0.9289999999999999,0.6858385000000001
20,0.99,0.75,0.75,0.898989898989899,0.0,0.8585858585858586,0.898989898989899,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.8808080808080809,9.621212121212121
21,1.0,0.75,0.75,0.015,0.015,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.9869999999999999,0.0997565
22,1.0,0.75,0.75,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,0.991,0.101204
23,0.97,0.75,0.75,0.9381443298969072,0.005154639175257732,0.8711340206185567,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.9103092783505154,9.175257731958762
24,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.994,0.09863899999999999
25,0.995,0.75,0.75,0.9195979899497487,0.0,0.8994974874371859,0.9195979899497487,"[5.0, 5.0]",300.0,0.5,individualized,improvement,8,,0.9085427135678392,9.748743718592964
26,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,8,,0.959,0.6808510000000001
27,1.0,0.75,0.75,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,8,,0.967,0.6831970000000002
28,1.0,0.75,0.75,0.915,0.0,0.905,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,8,,0.9019999999999999,9.45
29,1.0,0.75,0.75,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,8,,0.96,0.6839395
30,0.995,0.75,0.75,0.9296482412060302,0.0,0.9246231155778895,0.9296482412060302,"[5.0, 5.0]",300.0,0.5,individualized,improvement,4,,0.9175879396984925,9.673366834170855
31,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,4,,0.85,0.7049285000000001
32,1.0,0.75,0.75,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,4,,0.8560000000000001,0.7108325000000001
33,0.995,0.75,0.75,0.9296482412060302,0.0,0.9246231155778895,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,4,,0.9175879396984925,9.673366834170855
34,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,4,,0.8089999999999999,0.7264965000000001
35,0.99,0.75,0.75,0.9090909090909091,0.0,0.9141414141414141,0.9090909090909091,"[5.0, 5.0]",300.0,0.5,individualized,improvement,3,,0.8838383838383839,9.621212121212121
36,1.0,0.75,0.75,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,3,,0.8550000000000001,0.732282
37,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,3,,0.842,0.720318
38,1.0,0.75,0.75,0.935,0.0,0.935,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,3,,0.9109999999999999,9.25
39,1.0,0.75,0.75,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,3,,0.834,0.710205
40,0.995,0.75,0.75,0.9447236180904522,0.0,0.949748743718593,0.9447236180904522,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,,0.9336683417085426,9.095477386934673
41,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,,0.99,0.7042185000000001
42,1.0,0.75,0.75,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,,0.99,0.7002555000000001
43,1.0,0.75,0.75,0.92,0.0,0.92,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,,0.909,9.2
44,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,,0.984,0.6992455000000001
45,1.0,0.75,0.75,0.915,0.0,0.915,0.915,"[5.0, 5.0]",300.0,0.5,individualized,improvement,5,,0.9129999999999999,9.525
46,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,5,,0.819,0.09707049999999999
47,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,5,,0.817,0.0960605
48,1.0,0.75,0.75,0.905,0.0,0.905,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,5,,0.8939999999999999,8.975
49,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,5,,0.8160000000000001,0.09409649999999999
