,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
29,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,8,,0.44699999999999995,0.09164249999999999
30,0.995,0.9,0.9,0.9849246231155779,0.0,0.9849246231155779,0.9849246231155779,"[5.0, 5.0]",300.0,0.5,individualized,improvement,4,,0.9849246231155779,10.829145728643216
31,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,4,,0.713,0.573477
32,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,4,,0.688,0.5832605000000001
33,0.995,0.9,0.9,0.9748743718592965,0.0,0.9698492462311558,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,4,,0.9748743718592966,10.175879396984925
34,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,4,,0.7739999999999999,0.608666
35,1.0,0.9,0.9,0.945,0.01,0.955,0.945,"[5.0, 5.0]",300.0,0.5,individualized,improvement,3,,0.9410000000000001,10.85
36,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,3,,0.231,0.1026165
37,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,3,,0.233,0.093026
38,1.0,0.9,0.9,0.95,0.005,0.955,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,3,,0.95,10.375
39,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,3,,0.242,0.09558849999999999
40,1.0,0.9,0.9,0.965,0.005,0.97,0.965,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,,0.966,9.85
41,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,,0.9800000000000001,0.09764250000000001
42,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,,0.977,0.10315750000000001
43,1.0,0.9,0.9,0.98,0.0,0.98,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,,0.9809999999999999,10.15
44,1.0,0.9,0.9,0.015,0.015,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,,0.977,0.09916900000000001
45,0.995,0.9,0.9,0.9597989949748744,0.005025125628140704,0.964824120603015,0.9597989949748744,"[5.0, 5.0]",300.0,0.5,individualized,improvement,5,,0.9597989949748744,10.27638190954774
46,1.0,0.9,0.9,0.015,0.015,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,5,,0.967,0.6866804999999999
47,1.0,0.9,0.9,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,5,,0.978,0.6929485
48,0.995,0.9,0.9,0.9597989949748744,0.01507537688442211,0.964824120603015,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,5,,0.95678391959799,10.577889447236181
49,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,5,,0.967,0.735628
