,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
21,1.0,0.75,0.75,0.35499998927116394,0.11500000208616257,0.92,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.4440000057220459,1.0065
22,1.0,0.75,0.75,0.09000000357627869,0.07999999821186066,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,1,,0.26600000262260437,1.0175
23,0.925,0.75,0.75,0.5837838053703308,0.07567567378282547,0.4864864864864865,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.5632432699203491,0.9529729729729729
24,1.0,0.75,0.75,0.125,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.2789999842643738,1.0025
25,0.97,0.75,0.75,0.8195876479148865,0.0,0.8195876288659794,0.8195876288659794,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,8,,0.8195875883102417,1.3185567010309278
26,1.0,0.75,0.75,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,8,,0.8420000076293945,0.5525
27,1.0,0.75,0.75,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,8,,0.840999960899353,0.5825
28,0.955,0.75,0.75,0.5968586206436157,0.0,0.5968586387434555,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,8,,0.5979057550430298,1.1020942408376961
29,1.0,0.75,0.75,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,8,,0.8539999723434448,0.6135
30,0.945,0.75,0.75,0.7407407164573669,0.0,0.7407407407407407,0.7407407407407407,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,4,,0.7407407164573669,1.2682539682539682
31,1.0,0.75,0.75,0.014999999664723873,0.009999999776482582,0.995,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,4,,0.8770000338554382,0.8125
32,1.0,0.75,0.75,0.009999999776482582,0.009999999776482582,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,4,,0.8500000238418579,0.7805
33,0.94,0.75,0.75,0.5797872543334961,0.005319148767739534,0.5691489361702128,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,4,,0.5797872543334961,1.1207446808510637
34,1.0,0.75,0.75,0.019999999552965164,0.019999999552965164,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,4,,0.8420000076293945,0.7585
35,0.945,0.75,0.75,0.8095238208770752,0.0,0.8095238095238095,0.8095238095238095,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,3,,0.8084656000137329,1.308994708994709
36,1.0,0.75,0.75,0.004999999888241291,0.004999999888241291,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,3,,0.9359999895095825,0.5635
37,1.0,0.75,0.75,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,3,,0.9480000734329224,0.5415000000000001
38,0.96,0.75,0.75,0.6510416865348816,0.0,0.6510416666666666,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,3,,0.6500000357627869,1.0557291666666666
39,1.0,0.75,0.75,0.004999999888241291,0.004999999888241291,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,3,,0.9420000314712524,0.5415
40,0.98,0.75,0.75,0.7346938848495483,0.0,0.7346938775510204,0.7346938775510204,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.7183673977851868,1.2556122448979592
41,1.0,0.75,0.75,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,0.46299999952316284,0.5710000000000001
42,1.0,0.75,0.75,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,2,,0.47999995946884155,0.5335
43,0.93,0.75,0.75,0.5376344323158264,0.0,0.5376344086021505,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.5279569625854492,1.0526881720430108
44,1.0,0.75,0.75,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.4699999690055847,0.5375
45,0.935,0.75,0.75,0.8128342032432556,0.0,0.8128342245989305,0.8128342245989305,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,5,,0.7946523427963257,1.2262032085561498
46,1.0,0.75,0.75,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,5,,0.4860000014305115,0.544
47,1.0,0.75,0.75,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,5,,0.484000027179718,0.57
48,0.955,0.75,0.75,0.6178010702133179,0.0,0.6178010471204188,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,5,,0.602094292640686,1.0
49,1.0,0.75,0.75,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,5,,0.4910000264644623,0.528
